PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,the adviser shall make available to the trust during regular business hours all records and other data created and maintained pursuant to the foregoing provisions of this agreement for reasonable audit and inspection by the trust or any regulatory agency having authority over the trust.,"before,interval,interval"
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT,"domini shall pay the entire salaries and wages of all of the trust's trustees, officers and agents who devote part or all of their time to the affairs of domini or its affiliates, and the wages and salaries of such persons shall not be deemed to be expenses incurred by the trust for purposes of this section 2.","before,interval"
RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,"grantee shall not discriminate on the basis of race, religion, color, sex, national origin, age, disability, or any other basis prohibited by state law relating to discrimination in employment, except where there is a bona fide occupational qualification reasonably necessary to the normal operation of the grantee.","before,cond_a,unless"
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,"in each of the 1998, 1999 and year-2000 races in which prolong is designated as an associate sponsor, sabco shall fax to prolong officers on the monday following the race, race results and a summary of the prior weekend activities.","before,after"
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4,"addendum required by the department of law of the state of new york the following items are required to be included within the disclosure document and shall be deemed to supersede the language in the disclosure document itself: 3. litigation neither the franchisor, its predecessor nor any person listed under item 2 or an affiliate offering franchises under franchisor's principal trademark: (a) has an administrative, criminal or civil action pending against that person alleging: a felony; a violation of a franchise, antitrust or securities law; fraud; embezzlement; fraudulent conversion; misappropriation of property; unfair or deceptive practices; or comparable civil or misdemeanor allegations.","before,after"
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",operating capital may be raised and a growing shareholder base may be established to support future expansion.,
BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,"fulfillment transaction discount (as defined in section 1j): · ""reseller"" will purchase directly from the ""company"" at a 7-10% discount off the sale price.",interval
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,the distributor shall terminate any registration it has made as a lucid distributor.,
"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement","each of vet tech and cool tech, at its own expense, shall indemnify, defend and hold the other, its partners, shareholders, directors, officers, employees, and agents harmless from and against any and all third-party suits, actions, investigations and proceedings, and related costs and expenses (including reasonable attorney's fees) resulting solely and directly from the indemnifying party's negligence or willful misconduct.","interval,cond_a"
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,written notice of any such extension will be furnished to the claimant prior to the commencement of the extension.,before
DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,12. term and termination this agreement shall be valid for an indefinite period.,interval
HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,"licensed users shall notify licensor promptly of any actual or threatened infringements, imitations or unauthorized uses of the licensed mark of which licensed users become aware.",cond_a
DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,"6.2 each party shall promptly upon termination of this agreement or when the party no longer needs the material or information in question for the purpose stated in this agreement cease using confidential material and information received from the other party and, unless the parties separately agree on destruction of such material, return the material in question (including all copies thereof).","interval,interval,cond_t,cond_a,unless"
LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement,"if the sellers fail to answer the buyers within one weeks after receipt of the aforesaid claim, the claim shall be reckoned as having been accepted by the sellers.","before,after,interval,cond_a"
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,"(7) [internet technology support services service provider, having a dedicated internet technology support team, will provide service recipient with customized internet technology support services, including but not limited to network engineering services and cybersecurity support services, to meet the needs of service recipient for internet technology support in its operations.]",interval
HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,"each party hereto irrevocably submits to the jurisdiction of the state and federal courts located in california, in any action or proceeding arising out of or relating to this agreement, and each party hereby irrevocably agrees that all claims in respect of any such action or proceeding must be brought and/or defended in any such court; provided, however, that matters which are under the exclusive jurisdiction of the federal courts shall be brought in the federal district court for the central district of california.","before,interval,cond_a,cond_a"
ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,"5. in the event of a conflict between the distributor agreement with this addendum, the terms of this addendum shall take precedence.","interval,cond_a"
HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,both parties intent that this agreement shall not benefit or create any right or cause of action in or on behalf of any person or entity other than the parties hereto.,
ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,"without limiting the generality of the foregoing, the blockchain administrator shall provide the fund with facilities, equipment, technology, coding and such other services as the blockchain administrator, subject to review by the board, shall from time to time determine to be necessary or useful to perform its obligations under this agreement.","before,interval,interval,unless"
ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_Endorsement Agreement,"since we do not expect this contract to contribute to divisible surplus, it is not expected that any dividends will be credited.",
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT,"s‐k services agreement this agreement, dated and effective as of january 1, 2004 (this ""agreement"") between federated investment management company, a delaware statutory trust (the ""adviser""), and federated advisory services company, a delaware statutory trust (""fasc""), witnesseth: whereas, the adviser serves pursuant to advisory or subadvisory agreements (""advisory agreements"") as investment advisor or subadvisor to investment companies registered under the investment company act of 1940 (the ""1940 act"") and/or separate accounts not required to be so registered (collectively, ""accounts""); and whereas, the adviser desires to engage fasc to provide certain services to adviser in connection with the services to be provided by the adviser under the advisory agreements; now, therefore, the parties hereto, intending to be legally bound, agree as follows: 1. services.","before,interval,interval,cond_a"
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,"no amendment, change, waiver, or discharge of this agreement shall be valid unless in writing and signed by an authorized representative of the party against which such amendment, change, waiver, or discharge is sought to be enforced.","before,interval,unless"
VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,"source: vgrab communications inc., 10-k, 1/29/2020 mobile application development agreement agreement no: val/mad/pvtinv/dc/190305/1 notice any notice or other communication required or permitted to be given between the parties under this agreement shall be given in writing at the following address or such other addresses may be intimated from time to time:- for val kind attn: mr. charles liong, cfo located at room e, 6th floor, eastern commercial center, 397 hennessy road, hong kong.","after,interval,interval,interval"
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement","once the holding company is raising funds and generating revenue, the parties will negotiate a monthly fee.",cond_a
BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,"b. new section 13.10 is added to the development agreement as set forth below: ""13.10 notwithstanding the provisions of section 13.9, bioamber may conduct the scale-up and production project, subject to bioamber hereby agreeing to convert the demonstration-scale pomacle france succinic acid production facility and the sarnia plant to solely utilize cb1 as the biocatalyst for the production of succinic acid (and/or salts thereof).","before,interval"
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,"during the term of the joint venture, no interest shall be allowed to any joint venturer upon the amount of his contribution.","interval,cond_a"
RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,"the parties may, by notice given under this section, designate such other addresses as they may deem appropriate for the receipt of notices under this agreement.","before,interval"
GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,the sponsor's decision with respect to all matters arising under this section shall be conclusive.,
VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement,promoter may perform the promotion services at such locations as promoter may choose.,interval
DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,3.2 plan_b shall use reasonable commercial efforts to market and stimulate interest in the content with its customers.,interval
GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,racing shall also provide comprehensive (fire and theft) and collision insurance on each vehicle used in the business.,
"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement",the company agrees to feature not less than two (2) persons designated by cano as guests on not less than six (6) separate episodes per year.,before
MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,shall in no event be liable for any debts or other liabilities of mkos.,interval
ScansourceInc_20190822_10-K_EX-10.39_11793959_EX-10.39_Distributor Agreement,"""dead on arrival"" and obsolete products returned pursuant to section 13 of this agreement shall be excluded from calculation of the balancing cap.",interval
HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,"if legal action shall be necessary to enforce any of the provisions of this agreement, the prevailing party shall be entitled to reasonable attorneys' fees and costs incurred thereby.","before,interval,cond_a"
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,in no event will the aggregate liability incurred by lucid in any action or proceeding exceed the total amount actually paid to lucid by distributor for the purchase of the products that actually caused the damage or loss.,"before,interval"
SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,t 2020 and expiring may 31st 2021.,
HerImports_20161018_8-KA_EX-10.14_9765707_EX-10.14_Maintenance Agreement,none of the representations or warranties of leader contain or will contain any untrue statement of a material fact or omit or will omit or misstate a material fact necessary in order to make statements in this agreement not misleading.,
EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,"the prevailing party in arbitration or litigation shall be entitled to recover its costs and reasonable attorney's fees and expenses, as determined by the arbitrator or judge, as applicable.",before
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT","exhibit 26 joint filing agreement pursuant to and in accordance with the securities exchange act of 1934, as amended, and the rules and regulations thereunder (the ""exchange act"") the undersigned hereby agree to the joint filing on behalf of each of them of any filing required by such party under section 13 of the exchange act or any rule or regulation thereunder (including any amendment, restatement, supplement, and/or exhibit thereto) with respect to securities of tallgrass energy, lp, a delaware limited partnership, and further agree to the filing, furnishing, and/or incorporation by reference of this agreement as an exhibit thereto.",before
"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT","client will not exercise nor authorize any other party to to take any action which would reasonably be deemed to derogate from, impair or compete with the exclusive rights, reserved rights, and rights granted herein granted.",interval
Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,"such pricing, upon mutual agreement of the parties, shall apply to any statement of work mutually agreed by the parties pursuant to section 3a.","before,cond_a"
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT","this agreement may be executed in any number of counterparts, and each such counterpart shall be deemed to be an original instrument, but all such counterparts together shall constitute but one agreement.",
TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,"this agreement shall be subject to and governed by the laws of the state of colorado, excluding any conflicts-of-law rule or principle that might refer the construction or interpretation of this agreement to the laws of another state.",before
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT","article 4.effectiveness this amendment shall only become effective upon the vnbj closing with respect to article 1.1 and the vnbz closing with respect to article 1.2, and shall terminate without any force or effect in the event that the vnbj spa and the vnbz spa are terminated in accordance with the terms thereof.","interval,cond_a,cond_a,unless"
"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT","the parties also agree that: o if sierra customers are interested in purchasing the product in any blend with krill oil, sierra will refer them to envision.",cond_a
WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,"this agreement shall be effective as of the effective date and shall expire on the expiration date set forth above (the ""initial term""), unless earlier terminated in accordance with section 3(b).","before,interval,unless"
VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement,promoter covenants and warrants that promoter has the unlimited legal right to enter into this agreement and to perform in accordance with its terms without violating the rights of others or any applicable law and that he has not and shall not become a party to any other agreement of any kind which conflicts with this agreement.,"interval,unless"
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,"if any portion hereof is found to be void or unenforceable, the remaining provisions of the agreement shall remain in full force and effect.","interval,cond_a"
DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,governing law any lawsuit relating to any matter arising under this agreement may be initiated in a state or federal court located in the commonwealth of massachusetts or in any court in the netherlands having jurisdiction over the matter.,
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_SECONDAMENDMENT,"the services agreement, as amended by the amendment and this second amendment with respect to accounts for which the adviser trades in equity securities, equity derivatives and other related equity investments as part of the investment strategy for the account, shall remain in full force and effect.","before,interval"
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,"(3) [human resources support services service provider, having a dedicated human resources support team, will provide service recipient with customized human resources support services, including but not limited to those in connection with staff recruitment, onboarding, probation, job transfers, departure, social security and provident funds, to meet the needs of service recipient for human resources support in its operations.]",interval
MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,"utek represents and warrants that it has established appropriate internal procedures for protecting the trade secrets and confidential information of, mkos including, without limitation, restrictions on disclosure of such information to employees and other persons who may be engaged in such information to employees and other persons who may be engaged in rendering services to any person, firm or entity which may be a competitor of.","interval,unless"
JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT,"upon termination of this agreement, party b shall return confidential information to party a or destroy it itself and delete confidential information from any electronic devices and cease to use them as required by party a. party b shall not disclose, grant or transfer any confidential information to any third party and will not use the confidential information without party a's written consent.","before,interval,interval,cond_a,unless"
PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,"licensor shall have the exclusive right, but not the obligation, to prosecute, defend and/or settle in its sole discretion, all actions, proceedings and claims involving any third party infringement or third party claim, and to take any other action that it deems necessary or proper for the protection and preservation of its rights in the licensed mark.",interval
VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,"exhibit (13)(c) amended and restated unconditional capital maintenance agreement between american international group, inc. and american general life insurance company this amended and restated unconditional capital maintenance agreement (this ""agreement""), is made, entered into and effective as of february 18, 2014, by and between american international group, inc., a corporation organized under the laws of the state of delaware (""aig""), and american general life insurance company, a corporation organized under the laws of the texas (the ""company"").","before,interval,cond_a"
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3,this provision may not be enforceable under federal bankruptcy law (11 u.s.c.a. sec. 101 et seq. ).,interval
"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement","all sums payable under this agreement shall be paid to the company at southlake, tarrant county, texas.",
"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT","responsibilities and benefits vendor shall be responsible for the following in 2010: 4. torvec benefits during the term of this agreement, torvec shall be entitled to the following sponsorship benefits: a) primary sponsorship rights to all of vendor's participation efforts in the above race events.","after,interval,interval"
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,either party's failure to exercise the right to claim liquidated damages or indemnification for losses against the other party shall not be deemed as a waiver of such right.,"interval,cond_a"
EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,"(9) counterparts: this agreement may be executed in any number of counterparts, each of which shall be an original, but all of which together shall be deemed to constitute one instrument.",
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,"shps shall have the right, upon reasonable prior written notice, to examine, copy and audit such records.","before,cond_a"
LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement,"documents: 12.1 (1) invoice in 5 originals indicating contract number and shipping mark (in case of more than one shipping mark, the invoice shall be issued separately).",cond_a
ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,notice will be effective upon receipt or refusal of delivery.,cond_a
"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",sierra warrants that the product shall be free from defects in material and workmanship for the reasonable shelf life of the product.,"interval,interval,cond_a"
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,this agreement may be signed in counterparts and shall be deemed one original instrument.,
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,"except as agreed upon by mutual consent, the joint venturers shall not be required to make any capital contribution to the joint venture.","before,cond_a,unless"
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,"5 rise education group the address of each party for notice purposes shall be as follows: service provider: rise (tianjin) education information consulting co., ltd. mailing address: room c209, c210, c213, c214, c217 and c218, 2/f, building 1, no.8 huanhe west road, airport economic zone, tianjin, china attention: sun yiding service provider: [•] mailing address: [•] attention: [•] 12.",interval
MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,"the master and crew of said vessels shall be fully qualified, experience and, where necessary, certified and licensed.",cond_a
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,"for the avoidance of doubt, licensee may not recoup any portion of the ice age 2 guarantee (as defined in amendment 1) through its sale and distribution of the ia2 audio and video wireless products.",interval
JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT,"confidentiality 4.1 party b shall protect and maintain the confidentiality of any and all confidential data and information acknowledged or received by party b from party a (collectively the ""confidential information"").","before,interval,interval"
WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,this section shall apply despite any failure of essential purpose of any limited warranty or remedy.,
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,(2) this agreement is executed in two (2) original copies and each party shall hold one original copy.,
ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,"3 8) in the event of legal proceedings being instituted against ultragenyx by a third party arising out of cremer's intentional misconduct or gross negligence under this agreement, cremer shall indemnify and keep indemnified ultragenyx in full against all damages, losses, injuries, costs and expenses in connection with such legal proceedings.","before,cond_a,cond_a"
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,"in the event that any dispute cannot be resolved through such consultation, such dispute shall be submitted to the beijing arbitration commission (""bac"") for arbitration pursuant to the then effective arbitration procedures and rules of bac.","interval,cond_a"
BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,"neither party shall be bound by this section with respect to information it can document has entered or later enters the public domain as a result of no act or omission of the receiving party, or is lawfully received by such party from third parties without restriction and without breach of any duty of nondisclosure by any such third party.","before,after,interval,interval,unless"
BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,"kci's customers will receive an initial visp web site setup including 5mbs of storage space, maintenance of the site, technical support, and any services necessary for use of the site for no charge.",interval
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement,"whereas, licensor is the owner of all rights to the trademark ""morgan stanley"" and the ""morgan stanley"" design (collectively, the ""brand""); whereas, licensee is a closed-end investment company that has elected to be treated as a business development company under the investment company act of 1940, as amended (together with the rules promulgated thereunder) (the ""licensee business""); whereas, in connection with licensee's public filings, requests for information from state and federal regulators, offering materials and advertising materials, and press releases, licensee desires to state in such materials that investment advisory services are being provided by licensor (or an affiliate thereof) to licensee (collectively, the ""permitted activity""); and whereas, licensor is willing to permit licensee to use the brand for the permitted activity, subject to the terms and conditions herein.","before,interval,interval,cond_a"
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,"except as expressly stipulated in this agreement, each party shall not without any prior written consent, use, copy, modify or license the other party's intellectual properties supplied pursuant to this agreement.","before,cond_a,unless,unless"
WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,"during the term of this agreement and for so long as such information remains a trade secret under applicable law, neither party will, except as otherwise expressly directed by the other -5- source: webmd health corp., s-1/a, 9/8/2005 party, use, copy, or disclose, or permit any unauthorized person access to, any of the other party's trade secrets, except as expressly permitted herein and necessary for accomplishment of activities required hereby.","before,interval,interval,unless"
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,"during the term of this agreement, sabco will not ----------- represent or accept as a primary, secondary, or associate sponsor any other company reasonably deemed to be competitive with prolong products.",interval
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)","if any provision of this agreement is found to be illegal or unenforceable, the other provisions of this agreement shall remain effective and enforceable to the greatest extent permitted by law.","before,interval,cond_a"
HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,"b. in order to protect the good will of agi and the good sam club, agi retains the right to review and approve in advance and in its sole discretion, all uses of the trademarks and the good sam name and logo.",before
"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT","xacct shall also have the right not to renew this agreement with respect to any product by providing written notice of such election at least sixty (60) days prior to the termination of support services for such product, provided that xacct no longer generally provides support services for such product, or no longer provides the specific support services previously offered.","before,before,interval,cond_a,cond_a"
MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,"in turn, utek agrees that it will not directly or indirectly solicit any present employee of mkos.",
"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2","this compensation shall expire on september 1, 2020, such that kubient shall not be entitled to or receive after the month of august.",after
HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,"this agreement may be amended, modified, superseded, cancelled, renewed or extended, and the terms and conditions hereof may be waived, only by a written instrument signed by the parties or, in the case of a waiver, by the party waiving compliance.","before,cond_a"
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,6. coordination a contact person for each party will coordinate the efforts of that party under this agreement.,interval
MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,"if owner believes that any such measures undertaken by charterer should not be undertaken or should be discontinued, owner may so notify charterer and thereafter charterer, if it elects to continue such measures, shall do so at its own risk and expense.","before,after,cond_a"
PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,"the failure of either party to enforce at any time for any period the provisions of or any rights deriving from this agreement shall not be construed to be a waiver of such provisions or rights or the right of such party thereafter to enforce such provisions, and no waiver shall be binding unless executed in writing by all parties hereto.","before,after,interval,interval,unless"
MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,"c. mkos agrees that utek shall be entitled to additional compensation as follows: technology transfer: when a technology is shown to mkos that mkos wants to acquire, utek will seek to acquire the license to a technology through one of its subsidiaries.",cond_t
BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,"g. ""registered referral"" shall mean a named account (i) for which ""reseller"" identifies & creates the opportunity, provides sales assistance (as defined below), and (ii) which leads to a direct sale with the ""company"".","interval,cond_a"
"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR","2. during the initial one year period beginning on the amendment date, distributor shall be the only distributor appointed by netgear in [*], subject to distributor conducting mutually agreed to marketing activities as described in the marketing plan for [*] to be developed and agreed to by and between the parties and which shall be attached to and made a part of this agreement as exhibit 4a.","before,interval,interval,interval"
EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,"notwithstanding the foregoing, ehs or ehn may immediately terminate the services term without notice should dr. murray be in breach of this agreement.","interval,unless"
"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT","8. insurance vendor shall maintain insurance for not less than the following limits and coverage with duly licensed insurance companies having an a.m. best rating of a-, x or better.","after,interval"
"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT","comware will receive minimal assistance and support from its consistent with the certifications in section 1. 3 termination: except as specifically described elsewhere in this agreement, either its or comware shall have the right to terminate this agreement with 30 days written notice from the other party, for any reason whatsoever. 11.","interval,interval,cond_a,unless"
SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,"the company shall provide disclosures in each of its forms 10-k and 10-q as to the existence of this agreement and any statement of work, the amount paid or to be paid in connection with each statement of work and the types of services to be provided under each statement of work.","interval,cond_a"
ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,", the fund shall pay the blockchain administrator a fees calculated at the annual rate of 0.20% of the value of the fund's average annual net assets.",
NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,"for purposes of section 4.2 of each of the company's participation agreement(s) with the funds, fiioc represents that it is the designee of the funds, and company may therefore use the information provided by fiioc without seeking additional permission from the funds.","before,interval,interval,cond_a,unless"
GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,"racing represents to the sponsor that the sponsor's aggregate obligation hereunder will not exceed the amount of the sponsorship fee set forth in section 3 hereof (or such lesser amount as is payable by the sponsor in the event that this agreement is terminated pursuant to section 14 hereof), plus, if applicable, collection costs that may be reasonably incurred by racing in a legal proceeding to collect all or any part thereof (the ""maximum obligation"").","before,interval,cond_a,cond_a"
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,"the address for all notices or other communications required to be sent to argo or yec will be the mailing address stated on the signature page to this agreement, or such other address as may be provided from one party to the other on at least ten (10) days prior written notice.","before,interval,interval,cond_a"
"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT",neither this agreement nor any right created by it shall ---------- be assignable by either party without the prior written consent of the other or as stated herein.,"before,before,unless"
"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT","if any material is disapproved by one party, it will advise the other of the specific reasons for the disapproval.","before,interval,cond_a"
WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,"nothing herein shall create any association, partnership, joint venture or agency relationship between webmd and emdeon.",interval
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,"no joint venturer shall be authorized or empowered to mortgage, hypothecate, pledge, sell, or transfer, an interest in the joint venture, nor confer on any successor or assignee the right to become a joint venturer without the consent of the other joint venturer.",unless
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,"the indemnifying party shall, at its own cost and expense, pay all charges of attorneys and all costs and other expenses arising therefrom or incurred in connection therewith, provided that it retains the right, at its own expense, to handle any action hereunder by employing its own counsel.","before,interval,cond_a,cond_a"
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,"in the event such audit discloses non-compliance with this agreement, customer shall promptly pay to cisco the appropriate license fees.",cond_a
